title,link,description,bloggername,bloggerlink,postdate
[한주간뉴스] <b>비트코인</b> 2만6천달러 돌파 &quot;산타랠리&quot;계속된다!,https://blog.naver.com/verzit?Redirect=Log&logNo=222197312489,"28일 오전 10시 현재 BTC는 업비트 기준 3016만원, ETH는 79만5000원에 거래됐습니다. 코인마켓캡... 27일 오전 7시53분 현재 코인마켓캡 기준 <b>비트코인</b> 가격은 2만6321달러로 하루 전 대비 8% 상승했습니다.... ",엉터리 개발자 comte verzit,https://blog.naver.com/verzit,20210105
<b>비트코인</b> 조정은 어디? 그리고 방향성은?,https://blog.naver.com/kor1922?Redirect=Log&logNo=222195674525,"지금까지 코인은 <b>비트코인</b> 도미넌스를 맞추며 그렇게 진행되어 왔다. 예컨데, 비트, 이더, 비케, 라코등을 팔고 도미넌스가 낮은 다른 메이져코인으로 갈아탄다. 또는 비트만 팔고 다른 코인으로 갈아탄다. 2.... ",길,https://blog.naver.com/kor1922,20210104
<b>비트코인</b> 채굴장,https://blog.naver.com/msnayana?Redirect=Log&logNo=222187433380,가상화폐의 시조이자 선두주자인 <b>비트코인</b>과 2위를 포함한 그 추종자들인 알트코인의 차이는 돈도... 비트메인이라는 중국업체가 시작한 이 칩은 <b>비트코인</b>의 해시함수를 푸는 ASIC칩으로 GPU의 만배이상의... ,DOTORI Shed(곳간),https://blog.naver.com/msnayana,20201227
미국 전기자동차 <b>비트코인</b> 관련주 2021년 올해도 질주할까,https://blog.naver.com/latteman?Redirect=Log&logNo=222194717382,<b>비트코인</b> 가격 3천500만원 넘어서며 사상 최고가 기록 이날 라이엇블록체인은 하루 새 9.31% 올랐는데 2020년 10월 말 이후를 기준으로 보면 약 385% 올랐다. 다른 채굴업체 비트디지털도 하루 동안 43.47... ,김기버의 에소프레소,https://blog.naver.com/latteman,20210103
"<b>비트코인</b>, 어디까지 오를까요?",https://blog.naver.com/peteryim15?Redirect=Log&logNo=222195580048,"<b>비트코인</b> 따위(?)가 무슨 투자자산이냐고 비웃던 때가 엇그제 같은데 말이죠. 오늘자 영국 파이낸셜... <b>비트코인</b> 각포인트별 돌파에 걸린 기간 (찰리 비렐로 트윗) 1천불 올리는데 1000일 걸렸는데, 1만불... ",꿀잠 투자,https://blog.naver.com/peteryim15,20210104
"<b>비트코인</b> 시세, 5000억 몰빵한 상남자 마이클 세일러",https://blog.naver.com/yunvestor1?Redirect=Log&logNo=222177326158,"<b>비트코인</b> 시세, 5000억 몰빵한 상남자 마이클 세일러 <b>비트코인</b> 시세. 업비트 1달 반쯤 전에 <b>비트코인</b>... <b>비트코인</b>이 얼마나 더 오를 지는 모르겠다. 단지 테스형... 아니 린치형이 알려준 답지가 코인... ",윤킴의 입장,https://blog.naver.com/yunvestor1,20201219
"3년 존버 후 탈출했던 <b>비트코인</b>, 다시 들어가다!",https://blog.naver.com/soheee117?Redirect=Log&logNo=222191431673,<b>비트코인</b>을 3년 만에 탈출한 이야기를 했었는데요 호오우우우.. 마이너스 50 퍼센트 수익에서 3년 존버 후 수익구간에서 빠른 탈출을 했지만 수익이라고는 겨우 고작 2만원..... 제가 나왔던 구간이 <b>비트코인</b>... ,에브리띵 쏘 라이프,https://blog.naver.com/soheee117,20201231
[경제] 경제금융용어 ⑨ 가상화폐 <b>비트코인</b> (Bitcoin),https://blog.naver.com/paikgon?Redirect=Log&logNo=222195547967,현재 <b>비트코인</b> 거래가 크게 늘어나고 가격도 급등한 가운데 <b>비트코인</b> 이외에 많은 신종코인(Alt-coin)도 출현하면서 이들 가상통화를 구분할 필요성이 발생하였다. 이에 따라 최근 IMF 등 국제기구에서는... ,두두그린 부자경영,https://blog.naver.com/paikgon,20210104
"<b>비트코인</b> 크리스마스 랠리, 2800만원 돌파",https://blog.naver.com/ajkjk?Redirect=Log&logNo=222186503964,"대부분의 개인들은 알트코인들을 투자하기 때문에 매우 큰 소외감을 느끼는 형국입니다. 현재는 메이저 TOP3 인 <b>비트코인</b>, 이더, 라이트 3대장이 끌고 가고 있습니다. 다음 주는 한국에서의 전고점인 28,885... ","리얼뷰(Real View), 사회와 투자에 대한 소고(小考)",https://blog.naver.com/ajkjk,20201227
<b>비트코인</b> 수익률 80% l 이더리움 60%ㅣ 3만원으로 <b>비트코인</b>... ,https://blog.naver.com/alloga?Redirect=Log&logNo=222195818387,<b>비트코인</b> 역시 상승세인데요. 오후 12시 현재 <b>비트코인</b> 시세는 전날 대비 8.84% 오른 3785만 4000원입니다!! 투자레터 열북님들은 지난해 12월초 <b>비트코인</b> 레터를 기억하실 거예요!... ,어썸인 성 대표의 친절한 투자레터,https://blog.naver.com/alloga,20210104
"코인원에서 <b>비트코인</b> 사는법 완벽정리 (+이더리움, 클레이톤)",https://blog.naver.com/kkhipp?Redirect=Log&logNo=222196076581,"페이팔의 <b>비트코인</b> 결재 서비스 시작으로 급등하였습니다. 개인 투자자들이 들어오기 전에 들어가는 게 중요하다고 생각합니다. 우리나라에서 유용한 코인 거래소는 빗썸과 업<b>비트</b>, <b>코인</b>원이라고... ","쭌's 블로그(맛집, 여행, 전자공학, 주식)",https://blog.naver.com/kkhipp,20210104
<b>비트코인</b> 3000만원 돌파 및 엔도르 코인에 대해,https://blog.naver.com/happypcb?Redirect=Log&logNo=222187644214,"알트코인을 들고 계신 분들은 비트가 횡보하면서 도미를 떨구길 바랄 자리고, <b>비트코인</b>을 다시 입성하신 분들은 조정받고 다시 올라가길 바라실 자리네요. 개인적으로는 1월에 알트코인장이 오지 않을까... ","메이킹의 경제, 부동산 이야기",https://blog.naver.com/happypcb,20201228
<b>비트코인</b> 선물거래 쉬웠네요,https://blog.naver.com/dbsgudtjq970?Redirect=Log&logNo=222186084352,<b>비트코인</b> 선물거래 쉬웠네요 안녕하세요 자몽이에요 요즘에 집에서 굴러다니기만 하니까 몸에 살만... 또한 조작으로 대중의 심판대에 오른 비트멕스처럼 자체적 차트가 아니라 Huobi와 Okex 바이낸스까지 세... ,자몽이의 투자이야기,https://blog.naver.com/dbsgudtjq970,20201226
<b>비트코인</b> 부활,https://blog.naver.com/sungnakil?Redirect=Log&logNo=222198074090,<b>비트코인</b> 부활 조선일보 김홍수 논설위원 입력 2021.01.05 03:18 가상 화폐의 대표 주자인 <b>비트코인</b>의 기세가 새해 들어 더 거세지고 있다. 3일 <b>비트코인</b> 가격은 개당 3만4000달러 선까지 치솟았다. 2만달러 돌파... ,昌寧成氏,https://blog.naver.com/sungnakil,20210106
&quot;<b>비트코인</b> 4억Won 간다&quot;,https://blog.naver.com/myfit99?Redirect=Log&logNo=222194149473,"모든 것이 <b>비트코인</b>을 닮아가면 누구나 부자가 될 수 있습니다 와하하, 토요일 밤10시40분경... 거사입니다 &quot;<b>비트코인</b>이 다음번 대폭락기에는 결코 재기할 수 없을 거라고 돈을 건다면 경험칙에 정면 승부를... ",FedWatch_하늘은화창하고_Exchange/Rate-Strategy,https://blog.naver.com/myfit99,20210102
<b>비트코인</b> 이제 시작? 끝?,https://blog.naver.com/sorkdksk2355?Redirect=Log&logNo=222189799737,더 비트 깔고 디스를 했는데 얼마전에 전화와서 &quot;<b>비트코인</b> 좀 올랐다며?&quot; 하면서 어떻게 사는거냐고 ㅋㅋㅋㅋ 이제와서보니 중간에 분할로 계속 모아갔어야 됐는데 그놈의 조정 기다린다고 사질 못하고 계속... ,Tenacity,https://blog.naver.com/sorkdksk2355,20201230
<b>비트코인</b> 가격...헐...ㅡㅡ;;; 4천만 원 눈앞,https://blog.naver.com/shkang780?Redirect=Log&logNo=222194620907,"<b>비트코인</b> 가격이 1월 2일 하루에만 10.54%(3,404,000원) 급등을 했다. 3천만 원을 넘어선 지가... <b>비트코인</b> 가격이 워낙 높고 변동성이 너무 커서 투자할 마음은 전혀 없다. 하지만 투자를 하고... ",SH story,https://blog.naver.com/shkang780,20210103
<b>비트코인</b> 시스템트레이딩 해답을 찾아보자,https://blog.naver.com/dbsgudtjq970?Redirect=Log&logNo=222194834337,<b>비트코인</b> 시스템트레이딩 해답을 찾아보자 안녕하세요 자몽이의 달콤한 코인이야기에 오신것을 환영합니다. 요즘은 꿀이라도 발려있는지 BTC 상승세가 무서우리만치 강한데요. 하지만 우리 현대인은 가정이나... ,자몽이의 투자이야기,https://blog.naver.com/dbsgudtjq970,20210103
시장에서 버티는 연습하기 : <b>비트코인</b>,https://blog.naver.com/winginsky?Redirect=Log&logNo=222192456307,"지난번 이야기 : 스윙이냐 존버냐, <b>비트코인</b>을 9월부터 12월까지 지켜보았습니다. 현금이 갑자기 생겨서 <b>비트코인</b>을 100만원 어치 추가 매수했습니다. 위의 글에서 깨달은 점은 '장기적으로 우상향이 확실한... ",윤슬의 집 부설 오월이의 공책,https://blog.naver.com/winginsky,20210101
"<b>비트코인</b> 1년간 270% 상승, 이더리움 750% 상승...암호화폐... ",https://blog.naver.com/tearhunter?Redirect=Log&logNo=222195703416,특히 시총 상위 10위권 내 주요 알트코인(<b>비트코인</b>을 제외한 가상자산) 모두 4일 큰 폭으로 오르며 가상자산 상승세를 이끌었다. 4일 오전 11시 가상자산 정보포털 코인마켓캡에 따르면 <b>비트코인</b>(BTC)의... ,웹진 [Coin Choice],https://blog.naver.com/tearhunter,20210104
<b>비트코인</b> 김치프리미엄 안좋은 이유,https://blog.naver.com/cjfgjs7004?Redirect=Log&logNo=222189027211,자금을 코인판으로 돌리고 있다. 이에 최근 국내 <b>비트코인</b> 거래소인 업비트 거래량도 상승했다. 여기서 중요한게 코프. 일명 김치프리미엄이다. 해외거래소의 가상화폐의 시세와 한구거래소의 가상화폐 시세의... ,또리시점,https://blog.naver.com/cjfgjs7004,20201229
"12/31]미국주식 증권사별 수수료,<b>비트코인</b> 전용펀드,2021년... ",https://blog.naver.com/dibsjump?Redirect=Log&logNo=222191163510,올해 국내 해외주식 매수 종목 1000만원 거래 시 증권사별 수수료 증권사 별 서비스 해피로미 블로그 스카이브릿지 <b>비트코인</b> 전용펀드 출시 예정 아직은 직접 <b>비트코인</b>에 투자가 좋다는 평... ,당다라~당다라당 신나게 당당하게 향유하는 지금,https://blog.naver.com/dibsjump,20201231
1/03 - <b>비트코인</b> 누가 멈춰주나?,https://blog.naver.com/nacoruru?Redirect=Log&logNo=222194809859,아무리 기관이 들어왔고 일부는 알트코인에서 빠진 금액들이 <b>비트코인</b>으로 들어오는거라지만 이렇게 오르다니 ;;; 나는 3만불에서 30만원정도 익절을 하고 조정세를 기다리는중인데 4만불도 무식하게 쭉쭉... ,설레임의 비트코인 이야기,https://blog.naver.com/nacoruru,20210103
<b>비트코인</b>의 고공행진..?!,https://blog.naver.com/sde48?Redirect=Log&logNo=222194282227,"뉴스에서 계속되는 최고갱신중인 <b>비트코인</b>.. 진짜 사상 최고가인게 분명한듯.... 현재(2021.01.03)가 빗썸에서 <b>비트코인</b> 35,000,000원선... 이건 내가 2020년 8월에 캡쳐해뒀던 <b>비트코인</b> 시세.. 이것만 봐도... ",블로그명을 입력하세요.,https://blog.naver.com/sde48,20210103
ARK invest &amp; <b>비트코인</b>,https://blog.naver.com/ilpink?Redirect=Log&logNo=222198198278,작년말에 아크 인베스트사에서 <b>비트코인</b>을 새로운 혁신부문으로 추가하였습니다 그동안에는 인터넷 부문에 포함되었으나 <b>비트코인</b>의 중요성이 커져서 새로운 부문으로 분류했습니다 캐시우드가 티비... ,Let's Make a killing,https://blog.naver.com/ilpink,20210106
"<b>비트코인</b> 지지선,저항선 그리는법,보는법(매매기법)",https://blog.naver.com/jentleoh8?Redirect=Log&logNo=222195557532,<b>비트코인</b> 3분봉을 예시로 들어볼게요. 일반적인 상승세를 보여주는 차트 입니다. 당연히 지지선을... 갖는 것이 일반적입니다. 차트분석 공부사이트 https://coinpick.com/chart ※출처:코인픽 https://coinpick.com/chart_line,비트맥스 설명서,https://blog.naver.com/jentleoh8,20210104
(코인시황) - <b>비트코인</b> 하락 &amp; 알트는 상승장?,https://blog.naver.com/nacoruru?Redirect=Log&logNo=222196262519,지금부터 우리가 해야할일은 <b>비트코인</b>이 어느지점에서 멈출건지 멈추는 시점은 어느정도가 될것인지 그리고 알트코인을 들어가야 할 시점정도 일것이다. 그리고 또 하나 <b>비트코인</b>이 하락세를 멈추고... ,설레임의 비트코인 이야기,https://blog.naver.com/nacoruru,20210104
자산배분으로써 <b>비트코인</b>,https://blog.naver.com/ilpink?Redirect=Log&logNo=222196748724,"원자재로 ,,, <b>비트코인</b>은 주식 등 어느 자산과 상관관계가 낮고( 관련 파생상품도 없음) 선진국의 재정정책과도 상관관계가 낮으며 지금 <b>비트코인</b>의 시가총액은 금의 시가총액과 비교하여 매우 낮은 수준이다... ",Let's Make a killing,https://blog.naver.com/ilpink,20210105
"1/5]<b>비트코인</b> 하락,2021년 레미안원베일리",https://blog.naver.com/dibsjump?Redirect=Log&logNo=222196715127,"<b>비트코인</b> 하락 바이든,엘런 비관적 2021년 분양 원베일리·둔촌 재건축 최대어 분양 래미안원베일리는 반포경남·신반포3차를 총 2990가구 규모 대단지로 재건축하는 단지 3.3㎡당 평균 4900만원대로... ",당다라~당다라당 신나게 당당하게 향유하는 지금,https://blog.naver.com/dibsjump,20210105
JP모건 애널리스트 “<b>비트코인</b> 장기 목표가는 14만6000불”,https://blog.naver.com/vmk0101?Redirect=Log&logNo=222198187970,"JP모건이 <b>비트코인</b>(BTC)의 장기 목표가로 14만6000달러로 예측했다. 5일(현지시간) 미국 경제 매체... 한편, 5일(한국시간) 16시 56분 코인마켓캡 제공 기준 BTC는 전날 대비 6.30% 하락한 3만893.14달러를 기록... ","건강하고 행복한 부자들 -건강, 장수, 풍요-",https://blog.naver.com/vmk0101,20210106
[암호화폐] <b>비트코인</b> 도미넌스가 뭔가요?,https://blog.naver.com/darksun71?Redirect=Log&logNo=222194283799,"많은 이들이 높은 수익률을 위해 <b>비트코인</b>보다는 알트코인을 구매하는데, 경험해보면 알겠지만 <b>비트코인</b>이 오른다고 반드시 알트코인이 오른다는 보장이 없다. <b>비트코인</b>은 오르는데 알트코인들의 가격은... ",이것저것 블로그,https://blog.naver.com/darksun71,20210103
(코인시황) - <b>비트코인</b> 4000만원 시대 여나?,https://blog.naver.com/nacoruru?Redirect=Log&logNo=222198555720,많이 올랐다고는 하겠지만 <b>비트코인</b>에서 하드포크되어 나온 코인인 만큼 능력이 있다고 본다. 최근 호재는 없지만 <b>비트코인</b>이 자리를 잡고 나면 슬금슬금 오르지 않을까 하는 행복회로를 돌려본다.,설레임의 비트코인 이야기,https://blog.naver.com/nacoruru,20210106
<b>비트코인</b>을 이길 새로운 기대주 등장!?,https://blog.naver.com/peteryim15?Redirect=Log&logNo=222188847632,온통 <b>비트코인</b> 얘기뿐이네요. 안녕하세요. 꿀잠입니다. <b>비트코인</b>이 연초대비 266%나 상승했습니다. '21년에는 10만불까지 간다는 얘기가 나오고 있을 정도니 말다했죠. <b>비트코인</b> 연초대비 상승률 (Casino... ,꿀잠 투자,https://blog.naver.com/peteryim15,20201229
